institution,code,name,department,province,district,category,longitude,latitude,business_hours,address,phone,department_code,province_code,district_code
GOBIERNO REGIONAL,722,SAN AGUSTIN DE CAJAS,JUNIN,HUANCAYO,SAN AGUSTIN,I-3,-75.24752626,-11.99213661,07:00 AM – 07:00 PM,Dirección del EESS,935397985,134,134,134
GOBIERNO REGIONAL,724,SAN JERONIMO,JUNIN,HUANCAYO,SAN JERONIMO DE TUNAN,I-3,-75.28140938,-11.95203665,07:00 AM – 07:00 PM,Dirección del EESS,935397986,135,135,135
GOBIERNO REGIONAL,726,SICAYA,JUNIN,HUANCAYO,SICAYA,I-3,-75.28153974,-12.0170586,07:00 AM – 07:00 PM,Dirección del EESS,935397987,136,136,136
GOBIERNO REGIONAL,727,LA LIBERTAD,JUNIN,HUANCAYO,HUANCAYO,I-4,-75.20435799,-12.06428378,07:00 AM – 07:00 PM,Dirección del EESS,935397988,137,137,137
GOBIERNO REGIONAL,728,OCOPILLA,JUNIN,HUANCAYO,HUANCAYO,I-3,-75.19633596,-12.06992404,07:00 AM – 07:00 PM,Dirección del EESS,935397989,138,138,138
GOBIERNO REGIONAL,751,ORCOTUNA,JUNIN,CONCEPCION,ORCOTUNA,I-3,-75.30982889,-11.9634512,07:00 AM – 07:00 PM,Dirección del EESS,935397990,139,139,139
GOBIERNO REGIONAL,753,HOSPITAL REGIONAL DOCENTE CLINICO QUIRURGICO DANIEL ALCIDES CARRION DE HUANCAYO,JUNIN,HUANCAYO,HUANCAYO,III-E,-75.221612,-12.073004,07:00 AM – 07:00 PM,Dirección del EESS,935397991,140,140,140
GOBIERNO REGIONAL,754,HOSPITAL REGIONAL HERMILIO VALDIZAN,HUANUCO,HUANUCO,HUANUCO,II-2,-76.236176,-9.927955,07:00 AM – 07:00 PM,Dirección del EESS,935397992,141,141,141
GOBIERNO REGIONAL,755,PERU-COREA,HUANUCO,HUANUCO,AMARILIS,I-4,-76.22713844,-9.91845739,07:00 AM – 07:00 PM,Dirección del EESS,935397993,142,142,142
GOBIERNO REGIONAL,756,CARLOS SHOWING FERRARI,HUANUCO,HUANUCO,AMARILIS,II-E,-76.2420515,-9.94318605,07:00 AM – 07:00 PM,Dirección del EESS,935397994,143,143,143
GOBIERNO REGIONAL,757,POTRACANCHA,HUANUCO,HUANUCO,PILLCO MARCA,I-3,-76.24915061,-9.95841525,07:00 AM – 07:00 PM,Dirección del EESS,935397995,144,144,144
GOBIERNO REGIONAL,759,CAYRAN,HUANUCO,HUANUCO,SAN FRANCISCO DE CAYRAN,I-3,-76.28439167,-9.98085667,07:00 AM – 07:00 PM,Dirección del EESS,935397996,145,145,145
GOBIERNO REGIONAL,765,CHURUBAMBA,HUANUCO,HUANUCO,CHURUBAMBA,I-2,-76.13338426,-9.82561424,07:00 AM – 07:00 PM,Dirección del EESS,935397997,146,146,146
GOBIERNO REGIONAL,772,SAN SEBASTIAN DE QUERA,HUANUCO,HUANUCO,SANTA MARIA DEL VALLE,I-3,-76.27629924,-9.85208003,07:00 AM – 07:00 PM,Dirección del EESS,935397998,147,147,147
GOBIERNO REGIONAL,775,ACOMAYO,HUANUCO,HUANUCO,CHINCHAO,I-3,-76.06979889,-9.80266248,07:00 AM – 07:00 PM,Dirección del EESS,935397999,148,148,148
GOBIERNO REGIONAL,777,PILLAO,HUANUCO,HUANUCO,SAN PABLO DE PILLAO,I-3,-75.99541144,-9.79552539,07:00 AM – 07:00 PM,Dirección del EESS,935398000,149,149,149
GOBIERNO REGIONAL,778,PANAO,HUANUCO,PACHITEA,PANAO,I-3,-75.99533086,-9.89662647,07:00 AM – 07:00 PM,Dirección del EESS,935398001,150,150,150
GOBIERNO REGIONAL,779,CHAGLLA,HUANUCO,PACHITEA,CHAGLLA,I-3,-75.90225326,-9.84151595,07:00 AM – 07:00 PM,Dirección del EESS,935398002,151,151,151
GOBIERNO REGIONAL,782,MOLINOS,HUANUCO,PACHITEA,MOLINO,I-3,-76.01804711,-9.9093868,07:00 AM – 07:00 PM,Dirección del EESS,935398003,152,152,152
GOBIERNO REGIONAL,783,TAMBILLO-UMARI,HUANUCO,PACHITEA,UMARI,I-3,-76.0417201,-9.86567017,07:00 AM – 07:00 PM,Dirección del EESS,935398004,153,153,153
GOBIERNO REGIONAL,784,HUARICHACA,HUANUCO,PACHITEA,MOLINO,I-3,-76.03514472,-9.94443711,07:00 AM – 07:00 PM,Dirección del EESS,935398005,154,154,154
GOBIERNO REGIONAL,785,APARICIO POMARES,HUANUCO,HUANUCO,HUANUCO,I-3,-76.25011678,-9.93234122,07:00 AM – 07:00 PM,Dirección del EESS,935398006,155,155,155
GOBIERNO REGIONAL,787,LAS MORAS,HUANUCO,HUANUCO,HUANUCO,I-3,-76.2382847,-9.9153027,07:00 AM – 07:00 PM,Dirección del EESS,935398007,156,156,156
GOBIERNO REGIONAL,790,HUANCAPALLAC,HUANUCO,HUANUCO,QUISQUI,I-3,-76.38890175,-9.90571942,07:00 AM – 07:00 PM,Dirección del EESS,935398008,157,157,157
GOBIERNO REGIONAL,793,YARUMAYO,HUANUCO,HUANUCO,YARUMAYO,I-3,-76.46884065,-10.00441271,07:00 AM – 07:00 PM,Dirección del EESS,935398009,158,158,158
GOBIERNO REGIONAL,794,CHAULAN,HUANUCO,HUANUCO,SAN PEDRO DE CHAULAN,I-3,-76.48523076,-10.05809053,07:00 AM – 07:00 PM,Dirección del EESS,935398010,159,159,159
GOBIERNO REGIONAL,797,MARGOS,HUANUCO,HUANUCO,MARGOS,I-3,-76.524225,-10.00156167,07:00 AM – 07:00 PM,Dirección del EESS,935398011,160,160,160
GOBIERNO REGIONAL,801,YACUS,HUANUCO,HUANUCO,YACUS,I-3,-76.50508833,-9.98591333,07:00 AM – 07:00 PM,Dirección del EESS,935398012,161,161,161
GOBIERNO REGIONAL,802,C.S. JESUS,HUANUCO,LAURICOCHA,JESUS,I-3,-76.63043667,-10.07761833,07:00 AM – 07:00 PM,Dirección del EESS,935398013,162,162,162
GOBIERNO REGIONAL,808,RONDOS,HUANUCO,LAURICOCHA,RONDOS,I-3,-76.68784167,-9.99122667,07:00 AM – 07:00 PM,Dirección del EESS,935398014,163,163,163
GOBIERNO REGIONAL,809,BAÑOS,HUANUCO,LAURICOCHA,BAÑOS,I-3,-76.73042167,-10.067075,07:00 AM – 07:00 PM,Dirección del EESS,935398015,164,164,164
GOBIERNO REGIONAL,815,AMBO,HUANUCO,AMBO,AMBO,I-3,-76.20662872,-10.12777892,07:00 AM – 07:00 PM,Dirección del EESS,935398016,165,165,165
GOBIERNO REGIONAL,823,HUACAR,HUANUCO,AMBO,HUACAR,I-3,-76.23560287,-10.16225398,07:00 AM – 07:00 PM,Dirección del EESS,935398017,166,166,166
GOBIERNO REGIONAL,831,SAN RAFAEL,HUANUCO,AMBO,SAN RAFAEL,I-3,-76.18315399,-10.33877446,07:00 AM – 07:00 PM,Dirección del EESS,935398018,167,167,167
GOBIERNO REGIONAL,839,LA UNION,HUANUCO,DOS DE MAYO,LA UNION,I-4,-76.800955,-9.82463333,07:00 AM – 07:00 PM,Dirección del EESS,935398019,168,168,168
GOBIERNO REGIONAL,845,PACHAS,HUANUCO,DOS DE MAYO,PACHAS,I-3,-76.77089273,-9.70617423,07:00 AM – 07:00 PM,Dirección del EESS,935398020,169,169,169
GOBIERNO REGIONAL,849,MARIAS,HUANUCO,DOS DE MAYO,MARIAS,I-3,-76.70673511,-9.607069,07:00 AM – 07:00 PM,Dirección del EESS,935398021,170,170,170
GOBIERNO REGIONAL,855,CHAVINILLO,HUANUCO,YAROWILCA,CHAVINILLO,I-3,-76.61101413,-9.86145291,07:00 AM – 07:00 PM,Dirección del EESS,935398022,171,171,171
GOBIERNO REGIONAL,862,OBAS,HUANUCO,YAROWILCA,OBAS,I-3,-76.66505333,-9.79534833,07:00 AM – 07:00 PM,Dirección del EESS,935398023,172,172,172
GOBIERNO REGIONAL,863,CHUPAN,HUANUCO,YAROWILCA,APARICIO POMARES,I-3,-76.64836333,-9.74379,07:00 AM – 07:00 PM,Dirección del EESS,935398024,173,173,173
GOBIERNO REGIONAL,866,HUACRACHUCO,HUANUCO,MARAÑON,HUACRACHUCO,I-3,-77.149775,-8.60394167,07:00 AM – 07:00 PM,Dirección del EESS,935398025,174,174,174
GOBIERNO REGIONAL,877,HUACAYBAMBA,HUANUCO,HUACAYBAMBA,HUACAYBAMBA,I-3,-76.95746658,-9.03602288,07:00 AM – 07:00 PM,Dirección del EESS,935398026,175,175,175
GOBIERNO REGIONAL,878,CANCHABAMBA,HUANUCO,HUACAYBAMBA,CANCHABAMBA,I-3,-77.12443643,-8.88624121,07:00 AM – 07:00 PM,Dirección del EESS,935398027,176,176,176
GOBIERNO REGIONAL,883,PINRA,HUANUCO,HUACAYBAMBA,PINRA,I-2,-77.01698433,-8.92467948,07:00 AM – 07:00 PM,Dirección del EESS,935398028,177,177,177
GOBIERNO REGIONAL,885,HUARACILLO,HUANUCO,HUACAYBAMBA,PINRA,I-2,-77.08856351,-8.93550642,07:00 AM – 07:00 PM,Dirección del EESS,935398029,178,178,178
GOBIERNO REGIONAL,886,VILLA FLORES DE RAJIN,HUANUCO,HUACAYBAMBA,CANCHABAMBA,I-1,-77.14199645,-8.86215497,07:00 AM – 07:00 PM,Dirección del EESS,935398030,179,179,179
GOBIERNO REGIONAL,887,LLATA,HUANUCO,HUAMALIES,LLATA,I-4,-76.81844736,-9.55124821,07:00 AM – 07:00 PM,Dirección del EESS,935398031,180,180,180
GOBIERNO REGIONAL,892,PUÑOS,HUANUCO,HUAMALIES,PUÑOS,I-3,-76.88179697,-9.49977679,07:00 AM – 07:00 PM,Dirección del EESS,935398032,181,181,181
GOBIERNO REGIONAL,895,MIRAFLORES,HUANUCO,HUAMALIES,MIRAFLORES,I-2,-76.81921171,-9.49669732,07:00 AM – 07:00 PM,Dirección del EESS,935398033,182,182,182
GOBIERNO REGIONAL,897,JACAS GRANDE,HUANUCO,HUAMALIES,JACAS GRANDE,I-2,-76.73712551,-9.53873862,07:00 AM – 07:00 PM,Dirección del EESS,935398034,183,183,183
GOBIERNO REGIONAL,900,SINGA,HUANUCO,HUAMALIES,SINGA,I-3,-76.81611385,-9.39130731,07:00 AM – 07:00 PM,Dirección del EESS,935398035,184,184,184
GOBIERNO REGIONAL,901,PUNCHAO,HUANUCO,HUAMALIES,PUNCHAO,I-2,-76.81788992,-9.46035134,07:00 AM – 07:00 PM,Dirección del EESS,935398036,185,185,185
GOBIERNO REGIONAL,903,TANTAMAYO,HUANUCO,HUAMALIES,TANTAMAYO,I-2,-76.72074292,-9.38974188,07:00 AM – 07:00 PM,Dirección del EESS,935398037,186,186,186
GOBIERNO REGIONAL,904,JIRCAN,HUANUCO,HUAMALIES,JIRCAN,I-2,-76.71883729,-9.24798562,07:00 AM – 07:00 PM,Dirección del EESS,935398038,187,187,187
GOBIERNO REGIONAL,905,ARANCAY,HUANUCO,HUAMALIES,ARANCAY,I-2,-76.75284526,-9.17126854,07:00 AM – 07:00 PM,Dirección del EESS,935398039,188,188,188
GOBIERNO REGIONAL,907,PUERTO INCA,HUANUCO,PUERTO INCA,PUERTO INCA,I-3,-74.96451833,-9.37667667,07:00 AM – 07:00 PM,Dirección del EESS,935398040,189,189,189
GOBIERNO REGIONAL,908,PUERTO SUNGARO,HUANUCO,PUERTO INCA,PUERTO INCA,I-2,-75.03469833,-9.36808167,07:00 AM – 07:00 PM,Dirección del EESS,935398041,190,190,190
GOBIERNO REGIONAL,912,TOURNAVISTA,HUANUCO,PUERTO INCA,TOURNAVISTA,I-3,-74.702805,-8.93433833,07:00 AM – 07:00 PM,Dirección del EESS,935398042,191,191,191
GOBIERNO REGIONAL,913,NUEVA HONORIA,HUANUCO,PUERTO INCA,HONORIA,I-2,-74.70781167,-8.76785667,07:00 AM – 07:00 PM,Dirección del EESS,935398043,192,192,192
GOBIERNO REGIONAL,921,PUERTO SIRA,HUANUCO,PUERTO INCA,PUERTO INCA,I-2,-74.88489833,-9.25974,07:00 AM – 07:00 PM,Dirección del EESS,935398044,193,193,193
GOBIERNO REGIONAL,924,YUYAPICHIS,HUANUCO,PUERTO INCA,YUYAPICHIS,I-3,-74.97513,-9.62807667,07:00 AM – 07:00 PM,Dirección del EESS,935398045,194,194,194
GOBIERNO REGIONAL,927,CODO DEL POZUZO,HUANUCO,PUERTO INCA,CODO DEL POZUZO,I-3,-75.463665,-9.66940167,07:00 AM – 07:00 PM,Dirección del EESS,935398046,195,195,195
GOBIERNO REGIONAL,929,SAN JUAN DE CODO,HUANUCO,PUERTO INCA,CODO DEL POZUZO,I-1,-75.4621467,-9.6734062,07:00 AM – 07:00 PM,Dirección del EESS,935398047,196,196,196
GOBIERNO REGIONAL,932,HOSPITAL DE TINGO MARIA (HOSPITAL DE CONTINGENCIA),HUANUCO,LEONCIO PRADO,LUYANDO,II-1,-75.98777333,-9.27106333,07:00 AM – 07:00 PM,Dirección del EESS,935398048,197,197,197
GOBIERNO REGIONAL,933,CASTILLO GRANDE,HUANUCO,LEONCIO PRADO,CASTILLO GRANDE,I-3,-76.009085,-9.28059333,07:00 AM – 07:00 PM,Dirección del EESS,935398049,198,198,198
GOBIERNO REGIONAL,937,SUPTE SAN JORGE,HUANUCO,LEONCIO PRADO,RUPA-RUPA,I-3,-75.97702167,-9.28958167,07:00 AM – 07:00 PM,Dirección del EESS,935398050,199,199,199
GOBIERNO REGIONAL,945,PUMAHUASI,HUANUCO,LEONCIO PRADO,DANIEL ALOMIA ROBLES,I-3,-75.95438167,-9.18796333,07:00 AM – 07:00 PM,Dirección del EESS,935398051,200,200,200
GOBIERNO REGIONAL,952,AUCAYACU,HUANUCO,LEONCIO PRADO,JOSE CRESPO Y CASTILLO,I-4,-76.11270667,-8.92976333,07:00 AM – 07:00 PM,Dirección del EESS,935398052,201,201,201
GOBIERNO REGIONAL,965,MONZON,HUANUCO,HUAMALIES,MONZON,I-3,-76.394965,-9.278845,07:00 AM – 07:00 PM,Dirección del EESS,935398053,202,202,202
GOBIERNO REGIONAL,967,CACHICOTO,HUANUCO,HUAMALIES,MONZON,I-3,-76.23938,-9.21138,07:00 AM – 07:00 PM,Dirección del EESS,935398054,203,203,203
GOBIERNO REGIONAL,979,DR.DANIEL ALCIDES CARRION GARCIA.,PASCO,PASCO,YANACANCHA,II-1,-76.26187809,-10.68776302,07:00 AM – 07:00 PM,Dirección del EESS,935398055,204,204,204
GOBIERNO REGIONAL,980,ERNESTO GERMAN GUZMÁN GONZALES,PASCO,OXAPAMPA,OXAPAMPA,II-1,-75.40243233,-10.57623919,07:00 AM – 07:00 PM,Dirección del EESS,935398056,205,205,205
GOBIERNO REGIONAL,982,RANCAS,PASCO,PASCO,SIMON BOLIVAR,I-3,-76.3168591,-10.68891589,07:00 AM – 07:00 PM,Dirección del EESS,935398057,206,206,206
GOBIERNO REGIONAL,983,PARAGSHA,PASCO,PASCO,SIMON BOLIVAR,I-3,-76.26649137,-10.67208319,07:00 AM – 07:00 PM,Dirección del EESS,935398058,207,207,207
GOBIERNO REGIONAL,993,CHACAYAN,PASCO,DANIEL ALCIDES CARRION,CHACAYAN,I-2,-76.43911167,-10.436875,07:00 AM – 07:00 PM,Dirección del EESS,935398059,208,208,208
GOBIERNO REGIONAL,995,SANTA ANA DE TUSI,PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,I-4,-76.35476769,-10.47039497,07:00 AM – 07:00 PM,Dirección del EESS,935398060,209,209,209
GOBIERNO REGIONAL,1009,ULIACHIN,PASCO,PASCO,CHAUPIMARCA,I-3,-76.25575271,-10.69105765,07:00 AM – 07:00 PM,Dirección del EESS,935398061,210,210,210
GOBIERNO REGIONAL,1010,TUPAC AMARU,PASCO,PASCO,CHAUPIMARCA,I-3,-76.24932383,-10.68718397,07:00 AM – 07:00 PM,Dirección del EESS,935398062,211,211,211
GOBIERNO REGIONAL,1014,YARUSYACAN,PASCO,PASCO,SAN FCO DE ASIS DE YARUSYACAN,I-3,-76.19660043,-10.4879264,07:00 AM – 07:00 PM,Dirección del EESS,935398063,212,212,212
GOBIERNO REGIONAL,1026,HUARIACA,PASCO,PASCO,HUARIACA,I-4,-76.18950948,-10.44219845,07:00 AM – 07:00 PM,Dirección del EESS,935398064,213,213,213
GOBIERNO REGIONAL,1047,HUACHON,PASCO,PASCO,HUACHON,I-3,-75.94600667,-10.633735,07:00 AM – 07:00 PM,Dirección del EESS,935398065,214,214,214
GOBIERNO REGIONAL,1051,HUAYLLAY,PASCO,PASCO,HUAYLLAY,I-3,-76.36158,-10.999565,07:00 AM – 07:00 PM,Dirección del EESS,935398066,215,215,215
GOBIERNO REGIONAL,1060,NINACACA,PASCO,PASCO,NINACACA,I-3,-76.11333589,-10.85590528,07:00 AM – 07:00 PM,Dirección del EESS,935398067,216,216,216
GOBIERNO REGIONAL,1064,COLQUIJIRCA,PASCO,PASCO,TINYAHUARCO,I-4,-76.26218156,-10.75167921,07:00 AM – 07:00 PM,Dirección del EESS,935398068,217,217,217
GOBIERNO REGIONAL,1073,CENTRO DE SALUD HUANCABAMBA,PASCO,OXAPAMPA,HUANCABAMBA,I-3,-75.5248,-10.42654167,07:00 AM – 07:00 PM,Dirección del EESS,935398069,218,218,218
GOBIERNO REGIONAL,1075,GRAPANAZU,PASCO,OXAPAMPA,HUANCABAMBA,I-2,-75.47497619,-10.47643511,07:00 AM – 07:00 PM,Dirección del EESS,935398070,219,219,219
GOBIERNO REGIONAL,1081,CENTRO DE SALUD CHONTABAMBA,PASCO,OXAPAMPA,CHONTABAMBA,I-3,-75.43921746,-10.60282578,07:00 AM – 07:00 PM,Dirección del EESS,935398071,220,220,220
GOBIERNO REGIONAL,1085,CHURUMAZU,PASCO,OXAPAMPA,OXAPAMPA,I-2,-75.35931428,-10.77228816,07:00 AM – 07:00 PM,Dirección del EESS,935398072,221,221,221
GOBIERNO REGIONAL,1108,PAUCARTAMBO,PASCO,PASCO,PAUCARTAMBO,I-4,-75.81087888,-10.77332713,07:00 AM – 07:00 PM,Dirección del EESS,935398073,222,222,222
GOBIERNO REGIONAL,1118,CENTRO DE SALUD CIUDAD CONSTITUCIÓN,PASCO,OXAPAMPA,CONSTITUCION,I-4,-75.016225,-9.84807667,07:00 AM – 07:00 PM,Dirección del EESS,935398074,223,223,223
GOBIERNO REGIONAL,1133,ISCOZACIN,PASCO,OXAPAMPA,PALCAZU,I-4,-75.15109206,-10.18735966,07:00 AM – 07:00 PM,Dirección del EESS,935398075,224,224,224
GOBIERNO REGIONAL,1156,PUERTO BERMUDEZ,PASCO,OXAPAMPA,PUERTO BERMUDEZ,I-4,-74.938535,-10.30006,07:00 AM – 07:00 PM,Dirección del EESS,935398076,225,225,225
GOBIERNO REGIONAL,1180,ENEÑAS,PASCO,OXAPAMPA,VILLA RICA,I-2,-75.21573769,-10.74637483,07:00 AM – 07:00 PM,Dirección del EESS,935398077,226,226,226
GOBIERNO REGIONAL,1181,SAN JUAN DE CACAZU,PASCO,OXAPAMPA,VILLA RICA,I-3,-75.11535649,-10.65664103,07:00 AM – 07:00 PM,Dirección del EESS,935398078,227,227,227
GOBIERNO REGIONAL,1201,PAUCAR,PASCO,DANIEL ALCIDES CARRION,PAUCAR,I-2,-76.441385,-10.37568667,07:00 AM – 07:00 PM,Dirección del EESS,935398079,228,228,228
GOBIERNO REGIONAL,1207,TAPUC,PASCO,DANIEL ALCIDES CARRION,TAPUC,I-3,-76.46343333,-10.44961333,07:00 AM – 07:00 PM,Dirección del EESS,935398080,229,229,229
GOBIERNO REGIONAL,1208,VILCABAMBA,PASCO,DANIEL ALCIDES CARRION,VILCABAMBA,I-2,-76.4467333,-10.48073492,07:00 AM – 07:00 PM,Dirección del EESS,935398081,230,230,230
GOBIERNO REGIONAL,1216,PILLAO,PASCO,DANIEL ALCIDES CARRION,SAN PEDRO DE PILLAO,I-2,-76.49415833,-10.44169333,07:00 AM – 07:00 PM,Dirección del EESS,935398082,231,231,231
GOBIERNO REGIONAL,1218,FREDY VALLEJOS ORE,PASCO,DANIEL ALCIDES CARRION,YANAHUANCA,I-4,-76.51557043,-10.49176147,07:00 AM – 07:00 PM,Dirección del EESS,935398083,232,232,232
GOBIERNO REGIONAL,1231,HOSPITAL REGIONAL HONORIO DELGADO ESPINOZA,AREQUIPA,AREQUIPA,AREQUIPA,III-1,-71.53314,-16.41567,07:00 AM – 07:00 PM,Dirección del EESS,935398084,233,233,233
GOBIERNO REGIONAL,1232,HOSPITAL GOYENECHE,AREQUIPA,AREQUIPA,AREQUIPA,III-1,-71.52837833,-16.401595,07:00 AM – 07:00 PM,Dirección del EESS,935398085,234,234,234
GOBIERNO REGIONAL,1233,CENTRO DE SALUD YANAHUARA,AREQUIPA,AREQUIPA,YANAHUARA,I-3,-71.54048923,-16.38601829,07:00 AM – 07:00 PM,Dirección del EESS,935398086,235,235,235
GOBIERNO REGIONAL,1234,CENTRO DE SALUD FRANCISCO BOLOGNESI,AREQUIPA,AREQUIPA,CAYMA,I-3,-71.54222177,-16.35485264,07:00 AM – 07:00 PM,Dirección del EESS,935398087,236,236,236
GOBIERNO REGIONAL,1235,BUENOS AIRES DE CAYMA,AREQUIPA,AREQUIPA,CAYMA,I-3,-71.54932167,-16.35150667,07:00 AM – 07:00 PM,Dirección del EESS,935398088,237,237,237
GOBIERNO REGIONAL,1237,MARITZA CAMPOS DIAZ - ZAMACOLA,AREQUIPA,AREQUIPA,CERRO COLORADO,I-4,-71.5625923,-16.3514378,07:00 AM – 07:00 PM,Dirección del EESS,935398089,238,238,238
GOBIERNO REGIONAL,1238,CENTRO DE SALUD MARISCAL CASTILLA,AREQUIPA,AREQUIPA,CERRO COLORADO,I-3,-71.5690034,-16.38917198,07:00 AM – 07:00 PM,Dirección del EESS,935398090,239,239,239
GOBIERNO REGIONAL,1244,PUESTO DE SALUD LA TOMILLA,AREQUIPA,AREQUIPA,CAYMA,I-2,-71.54458043,-16.36180621,07:00 AM – 07:00 PM,Dirección del EESS,935398091,240,240,240
GOBIERNO REGIONAL,1245,SAN JOSE,AREQUIPA,AREQUIPA,CAYMA,I-2,-71.55452224,-16.34815885,07:00 AM – 07:00 PM,Dirección del EESS,935398092,241,241,241
GOBIERNO REGIONAL,1246,DEAN VALDIVIA,AREQUIPA,AREQUIPA,CAYMA,I-2,-71.54756333,-16.33341,07:00 AM – 07:00 PM,Dirección del EESS,935398093,242,242,242
GOBIERNO REGIONAL,1247,PUESTO DE SALUD CIUDAD MUNICIPAL,AREQUIPA,AREQUIPA,CERRO COLORADO,I-3,-71.59415381,-16.32541994,07:00 AM – 07:00 PM,Dirección del EESS,935398094,243,243,243
GOBIERNO REGIONAL,1249,CENTRO DE SALUD SEMI RURAL PACHACUTEC,AREQUIPA,AREQUIPA,CERRO COLORADO,I-3,-71.57307258,-16.39405746,07:00 AM – 07:00 PM,Dirección del EESS,935398095,244,244,244
GOBIERNO REGIONAL,1250,PUESTO DE SALUD JOSE SANTOS ATAHUALPA,AREQUIPA,AREQUIPA,CERRO COLORADO,I-2,-71.56848022,-16.39811426,07:00 AM – 07:00 PM,Dirección del EESS,935398096,245,245,245
GOBIERNO REGIONAL,1251,PUESTO DE SALUD NAZARENO,AREQUIPA,AREQUIPA,CERRO COLORADO,I-2,-71.54958839,-16.32804293,07:00 AM – 07:00 PM,Dirección del EESS,935398097,246,246,246
GOBIERNO REGIONAL,1252,PUESTO DE SALUD EL CURAL,AREQUIPA,AREQUIPA,CERRO COLORADO,I-1,-71.60821088,-16.40754325,07:00 AM – 07:00 PM,Dirección del EESS,935398098,247,247,247
GOBIERNO REGIONAL,1253,CENTRO DE SALUD CIUDAD DE DIOS,AREQUIPA,AREQUIPA,YURA,I-3,-71.619675,-16.30516833,07:00 AM – 07:00 PM,Dirección del EESS,935398099,248,248,248
GOBIERNO REGIONAL,1257,VICTOR RAUL HINOJOSA,AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,I-3,-71.51519313,-16.44440828,07:00 AM – 07:00 PM,Dirección del EESS,935398100,249,249,249
GOBIERNO REGIONAL,1258,CENTRO DE SALUD SAN MARTIN DE SOCABAYA,AREQUIPA,AREQUIPA,SOCABAYA,I-3,-71.53001346,-16.43891117,07:00 AM – 07:00 PM,Dirección del EESS,935398101,250,250,250
GOBIERNO REGIONAL,1259,CENTRO DE SALUD JAVIER LLOSA GARCIA -  HUNTER,AREQUIPA,AREQUIPA,JACOBO HUNTER,I-4,-71.5545,-16.445535,07:00 AM – 07:00 PM,Dirección del EESS,935398102,251,251,251
GOBIERNO REGIONAL,1260,CENTRO DE SALUD TIABAYA,AREQUIPA,AREQUIPA,TIABAYA,I-3,-71.59014322,-16.45055632,07:00 AM – 07:00 PM,Dirección del EESS,935398103,252,252,252
GOBIERNO REGIONAL,1261,CENTRO DE SALUD DE CHARACATO,AREQUIPA,AREQUIPA,CHARACATO,I-3,-71.48537775,-16.46839351,07:00 AM – 07:00 PM,Dirección del EESS,935398104,253,253,253
GOBIERNO REGIONAL,1263,PUESTO DE SALUD 13 DE ENERO,AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,I-2,-71.53053591,-16.43296376,07:00 AM – 07:00 PM,Dirección del EESS,935398105,254,254,254
GOBIERNO REGIONAL,1264,CENTRO DE SALUD LAS ESMERALDAS,AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,I-3,-71.51231813,-16.45004288,07:00 AM – 07:00 PM,Dirección del EESS,935398106,255,255,255
GOBIERNO REGIONAL,1267,CERRO JULI,AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,I-2,-71.54249357,-16.42567922,07:00 AM – 07:00 PM,Dirección del EESS,935398107,256,256,256
GOBIERNO REGIONAL,1268,CENTRO DE SALUD 4 DE OCTUBRE,AREQUIPA,AREQUIPA,SOCABAYA,I-3,-71.5273837,-16.44741132,07:00 AM – 07:00 PM,Dirección del EESS,935398108,257,257,257
GOBIERNO REGIONAL,1269,PUESTO DE SALUD CIUDAD MI TRABAJO,AREQUIPA,AREQUIPA,SOCABAYA,I-2,-71.53409191,-16.44747911,07:00 AM – 07:00 PM,Dirección del EESS,935398109,258,258,258
GOBIERNO REGIONAL,1270,PUESTO DE SALUD LARA,AREQUIPA,AREQUIPA,SOCABAYA,I-2,-71.52755711,-16.45366513,07:00 AM – 07:00 PM,Dirección del EESS,935398110,259,259,259
GOBIERNO REGIONAL,1271,CENTRO DE SALUD SAN FERNANDO,AREQUIPA,AREQUIPA,SOCABAYA,I-3,-71.52829799,-16.47323411,07:00 AM – 07:00 PM,Dirección del EESS,935398111,260,260,260
GOBIERNO REGIONAL,1272,PUESTO DE SALUD SALAVERRY,AREQUIPA,AREQUIPA,SOCABAYA,I-2,-71.53645074,-16.43492124,07:00 AM – 07:00 PM,Dirección del EESS,935398112,261,261,261
GOBIERNO REGIONAL,1273,PUESTO DE SALUD DANIEL ALCIDES CARRION,AREQUIPA,AREQUIPA,JACOBO HUNTER,I-2,-71.55064167,-16.44873667,07:00 AM – 07:00 PM,Dirección del EESS,935398113,262,262,262
GOBIERNO REGIONAL,1274,PUESTO DE SALUD PAMPAS DEL CUZCO,AREQUIPA,AREQUIPA,JACOBO HUNTER,I-2,-71.55759333,-16.4504,07:00 AM – 07:00 PM,Dirección del EESS,935398114,263,263,263
GOBIERNO REGIONAL,1275,PUESTO DE SALUD CHILPINILLA,AREQUIPA,AREQUIPA,JACOBO HUNTER,I-2,-71.552225,-16.44025167,07:00 AM – 07:00 PM,Dirección del EESS,935398115,264,264,264
